Event	ID	Name			Wwise Object Path	Notes
	197394894	Play_JinxZapImpact			\Default Work Unit\SFX\Play_JinxZapImpact	
	383849308	Play_JinxPowPowShoot			\Default Work Unit\SFX\Play_JinxPowPowShoot	
	413039194	Play_JinxDeathVO			\Default Work Unit\VO\Play_JinxDeathVO	
	658490866	Play_JinxMegaRocketShootInitial			\Default Work Unit\SFX\Play_JinxMegaRocketShootInitial	
	784453373	Play_JinxZapShoot			\Default Work Unit\SFX\Play_JinxZapShoot	
	800243667	Stop_JinxRocketLoop			\Default Work Unit\SFX\Stop_JinxRocketLoop	
	970427012	Play_JinxTauntVO			\Default Work Unit\VO\Play_JinxTauntVO	
	1150441829	Play_JinxRocketLoop			\Default Work Unit\SFX\Play_JinxRocketLoop	
	1207933611	Play_JinxFishBonesShoot			\Default Work Unit\SFX\Play_JinxFishBonesShoot	
	1245219918	Play_JinxMegaRocketShoot			\Default Work Unit\SFX\Play_JinxMegaRocketShoot	
	1284454328	Play_JinxFishBonesImpact			\Default Work Unit\SFX\Play_JinxFishBonesImpact	
	1330129930	Play_JinxAttackVO			\Default Work Unit\VO\Play_JinxAttackVO	
	1592809250	Play_JinxSwitch2FishBones			\Default Work Unit\SFX\Play_JinxSwitch2FishBones	
	1643298247	Play_JinxSwitch2PowPow			\Default Work Unit\SFX\Play_JinxSwitch2PowPow	
	1741527693	Play_JinxZapSFX			\Default Work Unit\SFX\Play_JinxZapSFX	
	2238196391	Play_JinxMegaRocketImpact			\Default Work Unit\SFX\Play_JinxMegaRocketImpact	
	2473522939	Play_JinxJokeVO			\Default Work Unit\VO\Play_JinxJokeVO	
	2531504859	Play_JinxMenuSFX			\Default Work Unit\SFX\Play_JinxMenuSFX	
	2565643300	Play_JinxMegaRocketVO			\Default Work Unit\VO\Play_JinxMegaRocketVO	
	2683431557	Play_JinxZapVO			\Default Work Unit\VO\Play_JinxZapVO	
	2746573632	Play_JinxMovingVO			\Default Work Unit\VO\Play_JinxMovingVO	
	3049713377	Play_JinxRecallVO			\Default Work Unit\VO\Play_JinxRecallVO	
	3130547865	Play_JinxPowPowImpact			\Default Work Unit\SFX\Play_JinxPowPowImpact	
	3600823747	Play_JinxLaughVO			\Default Work Unit\VO\Play_JinxLaughVO	

Game Parameter	ID	Name			Wwise Object Path	Notes
	3673881719	Volume_SFX			\Default Work Unit\Volume_SFX	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	105773881	jinx_base_vo_audio_63	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_63_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_63		15371
	106575697	jinx_base_sfx_audio_31	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_31_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxMegaRocketImpact\jinx_base_sfx_audio_31		30913
	111227201	jinx_base_sfx_audio_59	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_59_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxZapImpact\jinx_base_sfx_audio_59		20195
	125601060	jinx_base_sfx_audio_20	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_20_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxFishBonesShoot\jinx_base_sfx_audio_20		7149
	130283806	jinx_base_vo_audio_40	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_40_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_40		24464
	144400046	jinx_base_sfx_audio_58	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_58_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowImpact\jinx_base_sfx_audio_58		8857
	152614427	jinx_base_sfx_audio_47	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_47_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxSwitch2PowPow\jinx_base_sfx_audio_47		15285
	156697133	jinx_base_vo_audio_70	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_70_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxJokeVO\jinx_base_vo_audio_70		66651
	157739553	jinx_base_vo_audio_56	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_56_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_56		21307
	158613273	jinx_base_vo_audio_51	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_51_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxDeathVO\jinx_base_vo_audio_51		15496
	163281036	jinx_base_vo_audio_55	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_55_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_55		12144
	189788773	jinx_base_sfx_audio_72	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_72_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container_01\jinx_base_sfx_audio_72		8387
	191477560	jinx_base_sfx_audio_17	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_17_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container_01\jinx_base_sfx_audio_17		7116
	198427729	jinx_base_sfx_audio_66	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_66_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container\jinx_base_sfx_audio_66		8091
	204729431	jinx_base_sfx_audio_49	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_49_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowImpact\jinx_base_sfx_audio_49		8040
	218262810	jinx_base_sfx_audio_99	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_99_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container_01\jinx_base_sfx_audio_99		6963
	219495051	jinx_base_vo_audio_16	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_16_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_16		27333
	219578940	jinx_base_vo_audio_68	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_68_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_68		17578
	219580667	jinx_base_vo_audio_53	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_53_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxTauntVO\jinx_base_vo_audio_53		39422
	238678359	jinx_base_vo_audio_1	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_1_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_1		19862
	244269596	jinx_base_sfx_audio_41	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_41_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowImpact\jinx_base_sfx_audio_41		8256
	260260460	jinx_base_vo_audio_35	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_35_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_35		21472
	276283237	jinx_base_sfx_audio_29	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_29_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxFishBonesImpact\jinx_base_sfx_audio_29		32292
	288845130	jinx_base_vo_audio_61	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_61_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMegaRocketVO\jinx_base_vo_audio_61		9696
	308899635	jinx_base_vo_audio_60	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_60_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_60		29160
	322921234	jinx_base_sfx_audio_57	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_57_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxZapSFX\jinx_base_sfx_audio_57		7946
	324252525	jinx_base_sfx_audio_39	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_39_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxZapSFX\jinx_base_sfx_audio_39		8288
	328298173	jinx_base_vo_audio_71	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_71_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxZapVO\jinx_base_vo_audio_71		4740
	330440217	jinx_base_sfx_audio_35	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_35_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container\jinx_base_sfx_audio_35		6946
	334111341	jinx_base_sfx_audio_12	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_12_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxFishBonesShoot\New Random Container\jinx_base_sfx_audio_12		7765
	367570531	jinx_base_vo_audio_33	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_33_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxDeathVO\jinx_base_vo_audio_33		16543
	423040507	jinx_base_sfx_audio_10	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_10_56CEF360.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxRocketLoop\New Blend Container\jinx_base_sfx_audio_10		27158
	427650230	jinx_base_vo_audio_32	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_32_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxJokeVO\jinx_base_vo_audio_32		63897
	430575989	jinx_base_sfx_audio_62	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_62_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxSwitch2FishBones\jinx_base_sfx_audio_62		15163
	436985195	jinx_base_vo_audio_67	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_67_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxTauntVO\jinx_base_vo_audio_67		42590
	444260262	jinx_base_sfx_audio_60	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_60_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxFishBonesImpact\jinx_base_sfx_audio_60		24954
	445247789	jinx_base_sfx_audio_38	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_38_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxFishBonesImpact\jinx_base_sfx_audio_38		24975
	452704536	jinx_base_vo_audio_29	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_29_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_29		25709
	512531314	jinx_base_vo_audio_44	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_44_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_44		23855
	530644742	jinx_base_vo_audio_3	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_3_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_3		28075
	557748648	jinx_base_vo_audio_18	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_18_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxLaughVO\jinx_base_vo_audio_18		15672
	567043433	jinx_base_vo_audio_46	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_46_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_46		27051
	571155482	jinx_base_vo_audio_23	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_23_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxDeathVO\jinx_base_vo_audio_23		17294
	581923830	jinx_base_vo_audio_7	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_7_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_7		16438
	596385542	jinx_base_vo_audio_47	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_47_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_47		39558
	619499116	jinx_base_sfx_audio_22	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_22_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxMegaRocketShootInitial\jinx_base_sfx_audio_22		6748
	641597584	jinx_base_vo_audio_62	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_62_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_62		20293
	647206965	jinx_base_sfx_audio_19	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_19_56CEF360.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxRocketLoop\New Blend Container\jinx_base_sfx_audio_19		53812
	666613282	jinx_base_sfx_audio_40	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_40_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container_01\jinx_base_sfx_audio_40		8101
	672276049	jinx_base_vo_audio_5	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_5_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_5		30860
	687659749	jinx_base_vo_audio_69	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_69_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_69		26980
	707303730	jinx_base_vo_audio_12	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_12_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMegaRocketVO\jinx_base_vo_audio_12		5198
	724922910	jinx_base_sfx_audio_82	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_82_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\jinx_base_sfx_audio_82		4215
	729963267	jinx_base_sfx_audio_3	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_3_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxMegaRocketShoot\jinx_base_sfx_audio_3		15737
	731123232	jinx_base_vo_audio_34	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_34_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_34		24647
	742117463	jinx_base_vo_audio_28	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_28_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMegaRocketVO\jinx_base_vo_audio_28		5642
	750526921	jinx_base_vo_audio_58	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_58_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxLaughVO\jinx_base_vo_audio_58		91754
	760827843	jinx_base_vo_audio_2	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_2_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_2		7743
	762639372	jinx_base_sfx_audio_78	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_78_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container\jinx_base_sfx_audio_78		8234
	768837263	jinx_base_vo_audio_8	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_8_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxMovingVO\jinx_base_vo_audio_8		16273
	769580271	jinx_base_sfx_audio_44	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\SFX\jinx_base_sfx_audio_44_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Sfx Mixer\SFX\JinxPowPowShoot\New Random Container_01\jinx_base_sfx_audio_44		9350
	783156321	jinx_base_vo_audio_24	C:\Users\Johnrey\Desktop\Jinx\JinxWWise\.cache\Windows\SFX\VO\jinx_base_vo_audio_24_8E324C96.wem		\Actor-Mixer Hierarchy\Default Work Unit\Master Mixer\Vo Mixer\VO\JinxAttackVO\jinx_base_vo_audio_24		22852
